customer_unique_id,mes,prob_churn
307bd4456e37d80e3b042754f546229d,2018-09-01,0.822
99bb9444a0d519931b13e1c47e2bb51e,2018-09-01,0.822
c18287f3d96045bad031c170dd939c74,2018-09-01,0.8219
beec014630c508390a961edb75c0df46,2018-09-01,0.8218
cb67cd8bfb8891a21073a0c0ca40e6c1,2018-09-01,0.8215
aa5e42c2b46e0b5627ce9ff549799da9,2018-09-01,0.8213
622be3abf5853ebb483f789b34b08d1b,2018-09-01,0.8213
f3501b541c3b593c594d8cf4d6d615c8,2018-09-01,0.8212
1e0ba31a60f3d05caf66a97fa204fbca,2018-09-01,0.821
4defe1cad8c1c3aad7d4ce18912487e5,2018-09-01,0.821
b5294575700727d9702ed9c3edebca45,2018-09-01,0.8208
4c0dc4c1650460e296cf9e51ea06c993,2018-09-01,0.8208
101d2a28e8392e031e603a758777f4f2,2018-09-01,0.8207
d40aaaf342e2e82da754042ef4f0dcca,2018-09-01,0.8204
94cdb721bcebdc1abed657ece8d70413,2018-09-01,0.8203
520641c0021b9dc5166444f88e565180,2018-09-01,0.8199
36128496a8835d7db5a8b51f0bba64e2,2018-09-01,0.8199
3fb3e3b56833cd350b0a57f14c89418e,2018-09-01,0.8199
04adde38785dda52241a94fa0d3e1b6f,2018-09-01,0.8197
5114ebcaa15bc7f74dcd0bfe3acd1c86,2018-09-01,0.8196
3a5c6764d38b31f64bb08eeaae201df3,2018-09-01,0.8193
6a34ee4ea650624a9754fbdc99fdd356,2018-09-01,0.8191
a3dabbbea3eb1e36ad0c4474e00e08f0,2018-09-01,0.819
39b203f2687df866f39a7fc3438e67f8,2018-09-01,0.8186
c516ab5d3734828829370782add9a630,2018-09-01,0.8185
66f0798f6d6678e98714e62c1f7735a7,2018-09-01,0.8184
c78e3a3e15b713c2c6e17c8377c3e7b1,2018-09-01,0.8184
8939cd9842c30470de2adf220eccbaab,2018-09-01,0.8181
33e670a0bcac60875ceada1c240aa9fd,2018-09-01,0.8181
04b591095aa3118bcae593d38d3bff9e,2018-09-01,0.818
2df75a8117cee664a9c8dc4b6cee1843,2018-09-01,0.818
eadc554b473108f5df8c222e1a5eef12,2018-09-01,0.8178
f90f564603962bf9d6ebac2e616e46ed,2018-09-01,0.8175
25fa655bc495b310f7d69204489c03c1,2018-09-01,0.8174
b83f0f5c1db1758573c5ef9dfddf7045,2018-09-01,0.8174
846473950f551726568ca32928a13fcc,2018-09-01,0.8173
73e9c626827cd8c4bb38b55ab31d816e,2018-09-01,0.8169
f3835ba796a60df1b19ff578ca2ba786,2018-09-01,0.8165
e1c4798d7f0426ae0df590d06a86b111,2018-09-01,0.8159
b3a1a221ad27da82c2973f1a108f939c,2018-09-01,0.8153
ab4f9957c5cee6d8b99de10856e13822,2018-09-01,0.8151
2570d167ddea00454cd45ced0222d6b1,2018-09-01,0.8149
ab6ece4e51f2edf19eda26c22de75fcc,2018-09-01,0.8149
aa6136c2c6f68032e96438b83be84056,2018-09-01,0.8148
4d6ca53037b523badc95efcb1c6bc8f1,2018-09-01,0.8145
790cf712a170a418cac0dc0cf3554980,2018-09-01,0.8145
c737d186320af1b0b2a3f107abaffe9c,2018-09-01,0.8141
de71be5d64c229d4b2963316485b3f49,2018-09-01,0.814
81d38e30a3b26a97f159631ecbf52362,2018-09-01,0.8138
7ba78279a5adfe45def44f1d59fdae72,2018-09-01,0.8137
eba2de5c64558d5d4f36a93174adce85,2018-09-01,0.8136
a20d1c64e825c4683f3a7436e2dceca4,2018-09-01,0.8134
12ee9e2cc00e2a5156a2d869b82938d8,2018-09-01,0.8133
be1d30e4bf79928d1f7e62529c2e855a,2018-09-01,0.8133
3771603dd4c501660a60a33415653aa0,2018-09-01,0.8133
6bbfd8e93aee0aaafa5f97e831ccd75d,2018-09-01,0.8133
8427e84eac335ecb26ca52ba132b54b6,2018-09-01,0.8129
1a3a962a15f8c6ee0178e1102387d3cc,2018-09-01,0.8127
5fc5ae87cad7d2cc96d6a1a70a45268e,2018-09-01,0.8127
4423ebd2c7b14e34ce996d757895bd3f,2018-09-01,0.8125
c9704b1473d627d133368dcdf6066c5e,2018-09-01,0.8123
76925da5b74ed74856971b50ca18581e,2018-09-01,0.8117
28a4a9aa9bd3640e1f9a9cf542cb25fd,2018-09-01,0.8117
45710f429a5844b0b9df75dd3b3bd723,2018-09-01,0.8114
6567ecb9d5b5a37f19bbeb5fb1972fef,2018-09-01,0.8113
489cbf698f88a3358e24a52a1c494587,2018-09-01,0.8109
8f4f763b2352eb1f4dd3167ab6c609f4,2018-09-01,0.8105
1d5bf38084a1b6251519e2b7cf9a54e8,2018-09-01,0.8104
46641650a4cc7d3077f40de3244233b3,2018-09-01,0.8104
f1a72f5125865e4d3ed969e54f18157c,2018-09-01,0.8103
f226b323a26dc6e66d61c7d93d05ae4b,2018-09-01,0.8097
8cc552ee9ad72129a85b102a7781ac75,2018-09-01,0.8094
2417c1fc9005c0f6e6215367db070e8f,2018-09-01,0.809
d9989ea01f600c83896d98ae5dcd4ae4,2018-09-01,0.8088
84e9ba76684828812312d1140876623e,2018-09-01,0.8087
b659edeb7cfa20089146b486dbb66e87,2018-09-01,0.8084
74a63835c6e5eaef19af58cc83f663aa,2018-09-01,0.8084
7b50def89c51f42400b796d7787ed658,2018-09-01,0.8081
0895fe4cf72747ab76d855ad89c93dff,2018-09-01,0.8081
013802b3b98584222c1280e654a655b1,2018-09-01,0.8078
fd4e2eed3f08afa1438dc27c33ea5b89,2018-09-01,0.8076
98db3c67c1a371adf2798a5eb366584e,2018-09-01,0.8074
f72d946999fd5a86cfd9d56c70daa6d8,2018-09-01,0.8074
840c2c21ed8379b8aaba2e5f6479b0c0,2018-09-01,0.807
a6823770173e1409a534bd38d8cd87ad,2018-09-01,0.8064
4051ab470e8991f98669105fe5ea7141,2018-09-01,0.8061
e111ce1b61a12d4d45b84c654d9ac8c2,2018-09-01,0.8059
bb248deeeadaa54d461c8817ae807588,2018-09-01,0.8058
60171ace2e74d5555a73dfdecbbf1b2e,2018-09-01,0.8057
1130878bf821f0b682431f513494c5f4,2018-09-01,0.8055
75db40861a020497ccf6b019dc686709,2018-09-01,0.8053
3d435b8da024ed08d2e43ecefdf46a9f,2018-09-01,0.8051
8306f3d56467705b4a747997088a14d4,2018-09-01,0.805
d27b1b5fc7ded2556005c1839b68db3c,2018-09-01,0.8049
8f399f3b7ace8e6245422c9e1fdbf4b6,2018-09-01,0.8047
803d354a2fa0cc9283da86a9a7307dd5,2018-09-01,0.8044
167df41b0f249b15af37f592fb5c8c15,2018-09-01,0.8043
aab3bf2db93136880f9e249a41f1fc3c,2018-09-01,0.8042
4afd357c18c56def95623f1faafb2790,2018-09-01,0.8041
a2958412c124f154e9107c6a0efa13fe,2018-09-01,0.8041
1f934453ed76a3daf9da6fb0445e90de,2018-09-01,0.804
528213c6fd0e0420d19f2dfed0f9431d,2018-09-01,0.8036
afb42d161d7e09b95911597be583e92e,2018-09-01,0.8036
092d1ba154276416f027e086b5de9fc2,2018-09-01,0.8035
12699f2ca13795bd21f3c9d4225bfdc3,2018-09-01,0.8034
5cbc208c3c4c9a4c7bb48a44b00e53cd,2018-09-01,0.8032
eb3206b9062c66139a8d70a74cc17db5,2018-09-01,0.8032
49dfc82e98da68298ca09bd394c08e7f,2018-09-01,0.8032
a7c98f33d93a8e87b22acefa7a6a55b6,2018-09-01,0.8031
1da7e0c16d2176c357472ed588c5c647,2018-09-01,0.8028
6f1b644a068a6fecb7fbac8f5fcfa056,2018-09-01,0.8027
46f2e955a2102e6c4fc5423b1fb76ad6,2018-09-01,0.8026
445fdd632f829d22f016ce03190731d1,2018-09-01,0.8024
c06ae76d161419a8a120464cb9a6d754,2018-09-01,0.8024
c01143ba19a137c35b9680de560dadad,2018-09-01,0.8022
0fbec58647e30924746f4688416c505b,2018-09-01,0.8022
682613703776d670ddec3f2c4b99d337,2018-09-01,0.8018
1eb6f015c37dc8e3f5b531fbca809a49,2018-09-01,0.8018
04f2fe2f22bba4933c8c149f015a7844,2018-09-01,0.8018
68d5ca3060848f1b0171d97268b7b830,2018-09-01,0.8018
0e28966e4e1641b7d265488f33cd9e70,2018-09-01,0.8013
f4d5909a89b4ce6940bdc49e9cb2567b,2018-09-01,0.8013
6eccf0b182b0c42edab6941a4ccfa71e,2018-09-01,0.8013
364849e1d0ec338fd949b47bfe80ec62,2018-09-01,0.8012
d3d7ef5288ec60b1abfd7e93fe7cdc0b,2018-09-01,0.8011
0ebbc7eb66eec02dbf8ec16bf4df7d4a,2018-09-01,0.801
9c150639ee6d9fd3a4dcd6cd7730b188,2018-09-01,0.801
c68fc87e71247306abfec35ecd41ab78,2018-09-01,0.8007
7c61427e77647ea9340c4d2c75ed0e3e,2018-09-01,0.8007
3daa2d65a4f01c233f5da9f4381025c6,2018-09-01,0.8007
b0afeb156c23614c6d6e5c382b494c18,2018-09-01,0.8004
d4ef2ebf5e3ca1f7146ab1625cad575b,2018-09-01,0.8004
e74efa7a06c5b068cc808f5baba88e83,2018-09-01,0.8004
6f932f011a8e866d632f58cc7580a7f5,2018-09-01,0.8002
8bc15aa0b64b65bffbca7673950ee72b,2018-09-01,0.8001
fe203d7588a60b447f5c5f089b967097,2018-09-01,0.8
ab97a781054db42df3db51822abbb5f0,2018-09-01,0.8
4b14353d85bb41da9adf35e07d4dd1a4,2018-09-01,0.7995
73d3e8ba63077e245477762334c49f69,2018-09-01,0.7993
970cab2431fe3ecdba987b0a2a5c54ba,2018-09-01,0.7993
3c8af93b3532c596275cae12ee9017a3,2018-09-01,0.7993
85c6ac27accabece375373868f934bc5,2018-09-01,0.7992
45f27c718d67d15a1893a7fb0433b4d4,2018-09-01,0.7991
9b11e010850a4045d2da80c7783fdbd1,2018-09-01,0.7991
3b253518af1e74199da663e4e5be0ba8,2018-09-01,0.7989
0ba9d9bc5f447c3741e7dac86c8e13cd,2018-09-01,0.7988
1c66c32c613983e82adaeec7a9fe88e8,2018-09-01,0.7988
9278914e32bbb1e39240325974843b81,2018-09-01,0.7986
4716de56a2dabba6263f78bfb5f4e605,2018-09-01,0.7985
089e0b8881ba4daa4ead7b2332dd16fa,2018-09-01,0.7985
f73dd6ac73ca2cb31fe29008fa559e92,2018-09-01,0.7983
c01158adcf91ee8f143d12388abe5f22,2018-09-01,0.7981
a68740c8c404205075f2e4c589b63d72,2018-09-01,0.798
0647eed2ece999e2d634520c62ab78be,2018-09-01,0.7979
d4b264d125b3de7f339899ddb8d7f7a0,2018-09-01,0.7978
f6bfa60df0ab91a27f5b5ee37022653b,2018-09-01,0.7978
683857698d00e39079c75c877f743f20,2018-09-01,0.7977
ef39b38c38d61372681d547ae537876e,2018-09-01,0.7977
a2bc393394fa9c2327f51c4c1b7f3c88,2018-09-01,0.7977
1d7766582770dc18294a2698970c3dd3,2018-09-01,0.7977
6d27e708580f5c26ca2282eaf9b9d7c0,2018-09-01,0.7975
0ebd549ed329d0ce28640f7d6d36a91f,2018-09-01,0.7974
5691d9e7584b97e1b450398f3476b800,2018-09-01,0.7974
e3f22c98e47edb09706b464cf22a693a,2018-09-01,0.7973
1e1f83c5730b3c641d9b309594b54b75,2018-09-01,0.7971
49ae2d6728fc4dbdf22dbde33c62ea69,2018-09-01,0.7969
60eacfc2e0f80149eb337cabf09574ad,2018-09-01,0.7968
71d0382f0bfa45d9cb75d5d8c37561a8,2018-09-01,0.7967
c350a1f3b7f5017af760960b265c525a,2018-09-01,0.7966
8df3fb4c4f9b676bd01137dc707ae131,2018-09-01,0.7965
448735b7bd238f6bf4059bde86f0a630,2018-09-01,0.7964
2c8deb31537465309060d5176e5da3d3,2018-09-01,0.7964
0a7cf55a3e4dcf8fdf11f6fd62c85803,2018-09-01,0.7963
4c7311540ac1ea1acaa9e82448f775c0,2018-09-01,0.7963
6a35c5eb3e1f90c16ecc36bf05c4583d,2018-09-01,0.7962
1e75f52b3a8f44f54d133b711b883f93,2018-09-01,0.796
2c55cfbf3e1251ec07d18c33d70da7aa,2018-09-01,0.7954
4324608f0fb4b7580feabbca205480bb,2018-09-01,0.7951
5c010e8ba6c494b6e3056be4760af4d8,2018-09-01,0.7949
2e6510ee5a10e678259f4484c14b6d94,2018-09-01,0.7949
2f8c76bb3a49e13564488b54143d9817,2018-09-01,0.7948
861823ec53b4999b3a3cd107d97c611e,2018-09-01,0.7947
ffeddf8aa7cdecf403e77b2e9a99e2ea,2018-09-01,0.7944
895be367711aa7a35465b991c7d2854e,2018-09-01,0.794
ca36805a06d8dd07a07a83aaa13f344f,2018-09-01,0.7938
0d34b91482366853b376e25b1defe215,2018-09-01,0.7938
5415bdba1b36c4c8f91b82ebdf2fffb2,2018-09-01,0.7937
e5a197b88d04fe99fe96b95f41a686f4,2018-09-01,0.7935
a1d6418fe32f5acbc6780e5840df0408,2018-09-01,0.7935
df0d3c19f1e12081b97998e70598b150,2018-09-01,0.7934
a505b71ff66a5bff3c2c391c522fa957,2018-09-01,0.7933
95df81c7a10fd30caa61bcd7d0ea4e4d,2018-09-01,0.7933
8869acc42201e65d2ab1e1202e3b3be0,2018-09-01,0.7933
6c396da7d1bdda5f0e9c7f3ab4fc7875,2018-09-01,0.7933
985d9f53ad66ad77a18af05dde7fe8b8,2018-09-01,0.7932
1985828926fd59c8666d67ba9de8ed5d,2018-09-01,0.7931
1cfcda54cd798f92b3de0b0308b6c4be,2018-09-01,0.7929
05cc11f944a9cc2f8dd41fae770c313d,2018-09-01,0.7929
f0767ae738c3d90e7b737d7b8b8bb4d1,2018-09-01,0.7928
05b799873380ba4d0e38536e05777d55,2018-09-01,0.7927
97bf6d76a317034b166783328a330b86,2018-09-01,0.7926
dc17e671c24856019535cfca38659329,2018-09-01,0.7925
d045474c49ee391af15c76d2d9d78d59,2018-09-01,0.7924
8ebba27972041f432c9eb499ba66f638,2018-09-01,0.7924
7f78ef49a3ec6ff5ca63eb05bf82fefc,2018-09-01,0.7923
a2a66bd2fe21de351204cc6577312417,2018-09-01,0.7923
3e5457d2e1d8f476beb365876052a898,2018-09-01,0.7922
39d7229ec5fb17788c6e0ef78569affc,2018-09-01,0.792
9f9a1cd9db5d99427cf4ac49f03bba4e,2018-09-01,0.7919
a6644b317a3d953405a6dc516d06b74f,2018-09-01,0.7918
9d2a165f4c56ba8d8dd8d0e5a88890b0,2018-09-01,0.7914
b71129826e4e5439284813673149fb32,2018-09-01,0.7914
7460731fb0cb8186c3bf15d30aba3724,2018-09-01,0.7913
3d86b969fd5c7e342968ee81b92b6b06,2018-09-01,0.7911
aa75ba45baa3792324a215d92c965425,2018-09-01,0.7911
309ddce5bdba217553bf362683ada557,2018-09-01,0.7909
1d7762ea2b16037b70804841d539021e,2018-09-01,0.7908
7cd61d55fc651e01590f0bf07ec044b6,2018-09-01,0.7904
0aaf14a68336153d8a79d877d3c86b3f,2018-09-01,0.7904
d904c56be9c7af2a9dd76af103699f83,2018-09-01,0.7903
58f887ad477318fadcf6a93a1e24c076,2018-09-01,0.7902
2d8d007ba29794525719f70b785480d4,2018-09-01,0.7901
8841e54bd927133b28c4a134665c58a8,2018-09-01,0.79
da9e0576ca0ecbb67dc3778628481caa,2018-09-01,0.79
dbbdf30a9af9996ef9667badfb0c4aa1,2018-09-01,0.7894
0929f902636077fa881e2a3c8e1aae38,2018-09-01,0.7892
beb2e98598e7d1e72147318d01e37ec0,2018-09-01,0.7892
f67d554917153d83d441ec2cadcc66ab,2018-09-01,0.789
7db0eba759379d3a68e2922bb970c48c,2018-09-01,0.789
daeb283b71a3cc8f49c2c878bb86e15f,2018-09-01,0.789
4e92726a217d2761c6583830b747b31f,2018-09-01,0.789
7982a126838b4905453367b0dacf075c,2018-09-01,0.7887
deea7416e5baacd083b67f25fe2cd142,2018-09-01,0.7887
9d43fce1eff4ec570753b91e60042d18,2018-09-01,0.7887
71328a8d994a325d7bb2c0c4a4d3cdac,2018-09-01,0.7886
56dbd502ac5ebc9e4de6fc7c42213b3e,2018-09-01,0.7886
aaeafe59c1126cc0a74be5de7a0d5d2b,2018-09-01,0.7885
cb65aa42084cf10378211967049d731f,2018-09-01,0.7885
135c007b31e1c334708f4c37c689cbb3,2018-09-01,0.7885
ebee526b30739c5c806e0a1d91939fe7,2018-09-01,0.7883
70d84d139444fa0508a14ddf7a50096d,2018-09-01,0.7881
69cbd4fd075f586e051b8130eb3592d2,2018-09-01,0.7881
7a78c6e53163e36c68d2f22f5909b0eb,2018-09-01,0.788
09a4585e0aedc471417a89c6e4ec1a73,2018-09-01,0.7879
0c62da95f3d081e39b77e596cea54deb,2018-09-01,0.7878
481a3e4c07971c950ac25f7317ac421b,2018-09-01,0.7877
5b15fc4c03e0cbf91ec544e8ef531614,2018-09-01,0.7877
69181a3827333952d2656a3981b31780,2018-09-01,0.7877
3b4eceaf171a7e14ccb8ea389f3d0a3b,2018-09-01,0.7876
87e43907cc6fc5aef92da72c71225813,2018-09-01,0.7875
f773067b7aa98b62b35fd5544491c3cd,2018-09-01,0.7874
f8426a7e573a60f20f4331e8b8832f72,2018-09-01,0.7874
c584783ce1c8cdcad34f3aef3d576165,2018-09-01,0.7872
45c0d522920cfbdd48e94222e39d85d0,2018-09-01,0.7871
bc9c66643dcc92ad53dc9805bf199c8b,2018-09-01,0.787
113d43d09dded33b8e67b5f981d08cf3,2018-09-01,0.787
c20482747bad2b33e3863380852f306c,2018-09-01,0.7868
374c118557e479071f9f34705b3a96c1,2018-09-01,0.7866
b4ad67431146fdf3b8243bff534a61d7,2018-09-01,0.7866
c79a078562e39b70a04991294dbfbd96,2018-09-01,0.7866
8887cbd11065809b4530e2d25b51e856,2018-09-01,0.7866
003fee4ca17927283128c7ddc6f9311b,2018-09-01,0.7865
1f4579881fb0fb755d56d2f832d64aa4,2018-09-01,0.7865
7afcfd9fcdc57bc2266528bbfe55afbb,2018-09-01,0.7865
b4eb54a0c0c41f8d125f43a26546a6ea,2018-09-01,0.7864
5e9e03fb012cf675d96708ca2f6a0df5,2018-09-01,0.7858
0988bf3de31325af88e3130ee3e5f821,2018-09-01,0.7857
ba7a1b9e31b148e55b016a0c1ffc60b8,2018-09-01,0.7854
43f121a6763a0d307455e42f64592634,2018-09-01,0.7854
3ad71716d2f8132d4355a69ee6f58a77,2018-09-01,0.7854
746807d0d2357bfbf7c1e66be0b88f21,2018-09-01,0.7853
78761d0c2d365eb550a618345df5f9c7,2018-09-01,0.7853
8929ab973bbb0ecd1863021a1a6029f0,2018-09-01,0.7852
53ee11f0978eda075a5821d942053580,2018-09-01,0.785
87c6a32c322fa3e1bd1f1a0e47b4f201,2018-09-01,0.785
f8651ac094cfa53d227182ce612917a6,2018-09-01,0.7849
5d90783c18779b3e59393b2276f31363,2018-09-01,0.7848
7e940e7a039b58afbd11bf54464f59af,2018-09-01,0.7848
32abc7be8597ca79733508abb1db86c9,2018-09-01,0.7846
c9e6a2d9b3fd9f03ce017625e50694d4,2018-09-01,0.7845
60efa42ea492325976f18c9746c17fc8,2018-09-01,0.7845
2c2a98a86dc958c61af54a409c473b31,2018-09-01,0.7844
e5e2698d69db1201c1084f1cdae68239,2018-09-01,0.7844
ff55554082f5ae23537230286bd696c8,2018-09-01,0.7844
1439b918601b3fc48b550a2e9925e413,2018-09-01,0.7841
5da9d990959ec62109d5430ef741f5ae,2018-09-01,0.7839
4b9e2aca5187a85bf25773aa80c15d52,2018-09-01,0.7839
403d72cc5dd9bfa30defea6449ded536,2018-09-01,0.7838
f3b7aaba2ec5e60963dfe3bf537a54e0,2018-09-01,0.7838
e37891fab5207e6a4d3b4f5389bc8300,2018-09-01,0.7837
5bf4ea2d98005b960eea0dbf652ef4e7,2018-09-01,0.7834
83ad84ada96d58cded17e914b6ebf2fb,2018-09-01,0.7831
4bf9358b618236ea203ef23a0ea9a791,2018-09-01,0.7829
da988cd22dea88074fef62d667f64794,2018-09-01,0.7829
fbed94e43d1a3b02454cf347c3acde1b,2018-09-01,0.7828
740a280b762d71bff31f256d37490ab3,2018-09-01,0.7828
62fb3f833ed1971036f81095987cf3ac,2018-09-01,0.7826
1bdafae1c7027a28342348f48574e3e6,2018-09-01,0.7825
7c774ddf637e095207a45178579290e1,2018-09-01,0.7823
63a233c27dd5880d251f812f3c74c417,2018-09-01,0.7821
87726d88f0e4f580a57d2a9fbf5714ba,2018-09-01,0.7819
b4d87d1de1b858eb258f88bcb8282951,2018-09-01,0.7816
33474d59974d4a1789fabfb2ed42a6dc,2018-09-01,0.7816
ac32c69c438fa163767f5aa5c4d0b6e1,2018-09-01,0.7816
98d3f807996d6469427d29de3396a03e,2018-09-01,0.7814
44eba5de8af60ec8b057ab4983f0868a,2018-09-01,0.7813
dea6f18f87ab85af01a9261d92ccf631,2018-09-01,0.7812
2daa6b3a2e6485aecc8a773b2de1acd1,2018-09-01,0.7811
8deaaff82a1e3dec44a5e59ed5f67574,2018-09-01,0.7811
e941b520382ece7828e0b491666a9a64,2018-09-01,0.7811
da9a13d9200966b860d4a17a98fcf59b,2018-09-01,0.781
a4b72a65f75ef2ba60e6781626cdef40,2018-09-01,0.781
614dcb8b0369ff56b3154329ebbc6b9c,2018-09-01,0.7809
98f83daa27b55e50bf2a62507694a014,2018-09-01,0.7808
3e3ccd3ade16881887457cdac11c3e49,2018-09-01,0.7808
d99853d1799e1f3b93db64bc4b8e4637,2018-09-01,0.7807
236cb33406610c4551abb79a937a4739,2018-09-01,0.7805
fb6534d42a2fbd05aae76186fe8bec4f,2018-09-01,0.7804
e596addd63138864b700fd26c4726adf,2018-09-01,0.7803
d5bff440c419b3f8698376a46aa0fd66,2018-09-01,0.7802
428fef3eccde6a7bfb38bb4b21275a07,2018-09-01,0.78
9654d6df6a63f5a9b61dd5ba0e0d8286,2018-09-01,0.7799
e5f507134c173e28abe7cb4b71c7c5f8,2018-09-01,0.7799
84b6060d044cc7456db328c95b75ffcf,2018-09-01,0.7798
9038e5effbfe727b5bfe9265fe23aa73,2018-09-01,0.7797
fad1bbf902fbdf64f92f33d010ab8cb7,2018-09-01,0.7797
f906de91f4e609f51713929edadb8fff,2018-09-01,0.7795
8873a736774a8df0628ddc744b3698c9,2018-09-01,0.7794
e093c00d1a7972c2a479ed40e648ee00,2018-09-01,0.7794
bd09840aa5298e8aba03ec8651e60cba,2018-09-01,0.7793
d703e7f598bac5eb04f3ed395dba8b48,2018-09-01,0.7788
b403efe833ecab9174bb9cdbc25bf225,2018-09-01,0.7788
aac87016855bd40827b41313863872e4,2018-09-01,0.7787
0117fb2675e2936a2e96dee22e8c992b,2018-09-01,0.7787
3d310b892437fdb1d91d71bc86fb8320,2018-09-01,0.7787
db9d51b7d9555e9e714a129da54c593c,2018-09-01,0.7786
569c152d1e17fca38dc2884295641ced,2018-09-01,0.7785
398e43c0e810fc562fbcc1a698a4ce12,2018-09-01,0.7785
7cbf82d4150c259186de684823165950,2018-09-01,0.7782
18360e41b00709cc7b2c6f391eff829e,2018-09-01,0.7781
49fc8b93d4446f7f7ea0ca58c1444753,2018-09-01,0.778
c147c091259386e3ce5b044ad63f07f3,2018-09-01,0.778
7072c171580854d05ed07505e950d0de,2018-09-01,0.7779
8f32172ac75341bf72506169af5884f7,2018-09-01,0.7778
aa569d38e2a2aa9e81f3baae41fa4c31,2018-09-01,0.7778
3e6c05d0b785f8f34c515624b2ed2b8f,2018-09-01,0.7777
b76c76fd1f31be4294427aed55b28c55,2018-09-01,0.7777
8fc8e0f5ea35f5b26e2e54f23aa2b272,2018-09-01,0.7775
e0c1b1f41aff706e03cd77b39835ec2e,2018-09-01,0.7775
ecaa3fca1e9670eb55da53f7ee730de9,2018-09-01,0.7774
085d2f970d64f92ebc2f4456077e548d,2018-09-01,0.7773
971c2c9f771f31f9e88687edf04f37c1,2018-09-01,0.7773
65eb842bca2b9de966e0666e0ae4963a,2018-09-01,0.777
8b6e525b26cfb1f55ebf417f9a1eb5e7,2018-09-01,0.777
85bef48ea3240619e6971a9c676d7807,2018-09-01,0.7768
0c7d953d5914fa058bfe90cee4762645,2018-09-01,0.7767
12971d885db232c3dac27283f70f7bf0,2018-09-01,0.7766
e74047a9c3d3695325da90d83efc6e69,2018-09-01,0.7763
59ea36903f78d0d954b0fc11c6203542,2018-09-01,0.7762
05c5a0912e201b4702af1f2c46a1c695,2018-09-01,0.7762
e415b70f2d34ae6bbc25299f4df91496,2018-09-01,0.7762
3b5b1f1aa84d554e376c6c8c63bafb9b,2018-09-01,0.7761
